title,deputes,raisons,id,photo,groupe,ministre,fonction,partis,detail,dep,circo,tribune,amendement,mai,premier_scrutin_presence,premier_scrutin_vote,septembre,deuxieme_scrutin_presence,deuxieme_scrutin_vote,envoye_special
Mme,Maud Petit,"""Le 28 mai, j'avais souhaité passer un peu de temps avec mes enfants que je ne vois plus beaucoup. Vous remarquerez que je me suis rattrapée en deuxième lecture, votant toujours dans le même sens, contre le glyphosate, et ne quittant l'Hémicycle qu'à la fin de l'examen du texte : à 5 heures du matin…""",omc_pa721234,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721234.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Val-de-Marne,4e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pour
M.,Maurice Leroy,Pas de réponse.,omc_pa1960,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1960.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Loir-et-Cher,3e,,,Absent(e),Absent(e),,Non-votant (Président de séance),PRESENT,NON-VOTANT ( PSDT DE SEANCE),Pas de réponse
M.,Max Mathiasin,Pas de réponse.,omc_pa720976,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720976.jpg,Mouvement Démocrate et apparentés,,,MODEM,Apparenté au,Guadeloupe,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Maxime Minot,Pas de réponse.,omc_pa720630,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720630.jpg,Les Républicains,,,LR,,Oise,7e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
M.,Meyer Habib,"""Pendant la campagne des présidentielles et législatives, les candidats ont dénoncé une surrèglementation française par rapport aux dispositions normatives européennes. La campagne est derrière nous mais les vieilles habitudes reprennent. Toute interdiction passe, selon moi, par l'échelon communautaire avec une application simultanée. Pour cette raison, je n'ai pas pris part aux votes relatifs au glyphosate.""",omc_pa695100,http://www2.assemblee-nationale.fr/static/tribun/15/photos/695100.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Français établis hors de France,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Michel Castellani,Pas de réponse.,omc_pa719138,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719138.jpg,Libertés et Territoires,,,NI,Régions et peuples solidaires,Haute-Corse,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Michel Delpon,Pas de réponse.,omc_pa719258,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719258.jpg,La République en marche,,,LREM,,Dordogne,2e,,,Abstention,Présent,Abstention,Absent(e),,,Pas de réponse
M.,Michel Fanget,Pas de réponse.,omc_pa1276,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1276.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Puy-de-Dôme,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Michel Herbillon,Pas de réponse.,omc_pa1630,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1630.jpg,Les Républicains,,,LR,,Val-de-Marne,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Michel Larive,"""Le vote du glyphosate s'est roulé en catimini !  Lorsque le glyphosate a été discuté en première lecture dans l'Hémicycle à 2 heures du matin, j'étais en train de corriger des amendements que je devais défendre en commission culture le lendemain à 9 heures. Je trouve intolérable que la majorité présidentielle autorise que soit votée des questions aussi importantes au beau milieu de la nuit. Ces méthodes désavantagent les groupes minoritaires pour qui il est plus difficile d'organiser des roulements. Et cela entache le fonctionnement de notre démocratie.""",omc_pa718868,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718868.jpg,La France insoumise,,,LFI,,Ariège,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Michel Lauzzana,Pas de réponse.,omc_pa720022,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720022.jpg,La République en marche,,,LREM,,Lot-et-Garonne,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Michel Vialay,Pas de réponse.,omc_pa721968,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721968.jpg,Les Républicains,,,LR,,Yvelines,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Michel Zumkeller,"""Les débats parlementaires en commission et dans l'Hémicycle sont très denses. Afin d'être présent sur tous les sujets, les députés UDI, Agir et Indépendants se répartissent en fonction des commissions dont ils sont membres.""",omc_pa267330,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267330.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Territoire de Belfort,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Michèle Crouzet,Pas de réponse.,omc_pa721808,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721808.jpg,La République en marche,,,LREM,,Yonne,3e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
Mme,Michèle de Vaucouleurs,Pas de réponse.,omc_pa721924,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721924.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Yvelines,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Michèle Peyron,"""Le 28 mai, j'étais présente toute la semaine à siéger pour ce projet de loi EGalim et en même temps pour la préparation de la loi ""Choisir son avenir professionnel"". Présente dans l'Hémicycle y compris jusqu'au dimanche midi, je suis rentrée car épuisée... Le 14 septembre, en mission depuis fin juillet sur la PMI (Protection Maternelle et Infantile), mission demandée par le Premier ministre Édouard Philippe et la ministre de la Santé Agnès Buzyn, j'étais en déplacement dans l'Hexagone.""",omc_pa721710,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721710.jpg,La République en marche,,,LREM,,Seine-et-Marne,9e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Michèle Tabarot,Pas de réponse.,omc_pa267794,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267794.jpg,Les Républicains,,,LR,,Alpes-Maritimes,9e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Michèle Victory,"""Depuis le 13 juillet, elle est indisponible suite à une immobilisation conséquence d'un accident, et n'a malheureusement pas pu prendre part à ce vote mais l'ensemble des députés socialistes et apparentés présents ont voté pour l'interdiction de l'utilisation du glyphosate"", justifie l'entourage de la députée.",omc_pa340357,http://www2.assemblee-nationale.fr/static/tribun/15/photos/340357.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,,Ardèche,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Mickaël Nogal,Pas de réponse.,omc_pa719520,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719520.jpg,La République en marche,,,LREM,,Haute-Garonne,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Mireille Clapot,Pas de réponse.,omc_pa719294,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719294.jpg,La République en marche,,,LREM,,Drôme,1ère,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Mireille Robert,Pas de réponse.,omc_pa718810,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718810.jpg,La République en marche,,,LREM,,Aude,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Moetai Brotherson,Pas de réponse.,omc_pa721118,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721118.jpg,Gauche démocrate et républicaine,,,PCF,,Polynésie Française,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Mohamed Laqhila,Pas de réponse.,omc_pa718978,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718978.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Bouches-du-Rhône,11e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Monica Michel,Pas de réponse.,omc_pa719130,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719130.jpg,La République en marche,,,LREM,,Bouches-du-Rhône,16e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Monique Iborra,"""Je n'étais pas présente dans l'Hémicycle au moment du vote sur le glyphosate, j'étais en commission des affaires sociales pour l'examen des 1 000 amendements de la loi présentée par la ministre Muriel Pénicaud, loi dont je suis coordinatrice pour mon groupe.""",omc_pa331835,http://www2.assemblee-nationale.fr/static/tribun/15/photos/331835.jpg,La République en marche,,,LREM,,Haute-Garonne,6e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Monique Limon,Pas de réponse.,omc_pa719858,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719858.jpg,La République en marche,,,LREM,,Isère,7e,,,Contre,Présent,Contre,Contre,PRESENT,CONTRE,Pas de réponse
M.,Mounir Belhamiti,Pas de réponse.,omc_pa719910,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719910.jpg,La République en marche,François de Rugy,,LREM,,Loire-Atlantique,1ère,,,Non élu(e),Non élu(e),Non élu(e),Non élu(e),,Non élu(e),Non élu(e)
Mme,Muriel Ressiguier,"""Elle ne savait pas que l'amendement passerait ce jour-là en séance de nuit et et elle se trouvait en circonscription, dans l'Hérault, comme très souvent les lundis et vendredis.""",omc_pa719676,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719676.jpg,La France insoumise,,,LFI,,Hérault,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Mustapha Laabid,Pas de réponse.,omc_pa719842,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719842.jpg,La République en marche,,,LREM,,Ille-et-Vilaine,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Nadia Essayan,"""Le vote s'était tenu un lundi soir, durant la nuit, après 1h30 du matin. Les députés arrivent la plupart du temps le mardi matin à l'Assemblée et lorsqu'un vote important est annoncé, ils ajustent leur agenda. C'est ce que je fais en général. Or là, le vote n'était pas prévu à ce moment-là, ni ce jour ni à une heure si tardive.""",omc_pa719044,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719044.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Cher,2e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Nadia Hai,Pas de réponse.,omc_pa722054,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722054.jpg,La République en marche,,,LREM,,Yvelines,11e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Nadia Ramassamy,Pas de réponse.,omc_pa721070,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721070.jpg,Les Républicains,,,LR,Apparentée au,Réunion,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Naïma Moutchou,Pas de réponse.,omc_pa720908,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720908.jpg,La République en marche,,,LREM,,Val-d'Oise,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Natalia Pouzyreff,Pas de réponse.,omc_pa721916,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721916.jpg,La République en marche,,,LREM,,Yvelines,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Nathalie Bassire,Pas de réponse.,omc_pa721046,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721046.jpg,Les Républicains,,,LR,Apparentée au,Réunion,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Nathalie Elimas,"""Lors du vote du 28 mai, Nathalie Elimas était en train de travailler sur le projet de loi sur la liberté de choisir son avenir professionnel, dont elle était rapporteure sur le titre 3, l'examen en commission des affaires sociales débutant le lendemain. Concernant le vote du 14 septembre, elle a passé la journée sur le terrain, dans sa circonscription, jusque dans la soirée. Il ne lui était pas possible de revenir à Paris dans la nuit"", justifie l'entourage de la députée.",omc_pa720924,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720924.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Val-d'Oise,6e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Nathalie Sarles,Ne souhaite pas répondre.,omc_pa719972,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719972.jpg,La République en marche,,,LREM,,Loire,5e,SIGNATAIRE,SIGNATAIRE,Pour,Présent,Pour,Absent(e),,,Ne veut pas répondre
M.,Nicolas Démoulin,Pas de réponse.,omc_pa719830,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719830.jpg,La République en marche,,,LREM,,Hérault,8e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
M.,Nicolas Dupont-Aignan,Ne souhaite pas répondre.,omc_pa1206,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1206.jpg,Non inscrit,,,NI,Debout la France,Essonne,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Nicolas Forissier,Pas de réponse.,omc_pa1327,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1327.jpg,Les Républicains,,,LR,,Indre,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Nicolas Turquois,Présent aux deux votes.,omc_pa722162,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722162.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Vienne,4e,,,Contre,Présent,Contre,Contre,PRESENT,CONTRE,Contre
Mme,Nicole Dubré-Chirat,Pas de réponse.,omc_pa720154,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720154.jpg,La République en marche,,,LREM,,Maine-et-Loire,6e,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Nicole Le Peih,Pas de réponse.,omc_pa720342,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720342.jpg,La République en marche,,,LREM,,Morbihan,3e,,,Contre,Présent,Contre,Contre,PRESENT,CONTRE,Pas de réponse
Mme,Nicole Sanquer,Pas de réponse.,omc_pa721110,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721110.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Polynésie Française,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Nicole Trisse,Pas de réponse.,omc_pa720394,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720394.jpg,La République en marche,,,LREM,,Moselle,5e,SIGNATAIRE,,Pour,Présent,Pour,Absent(e),,,Pas de réponse
Mme,Olga Givernet,"""Le 29 mai, à 8h30, j'assistais à une réunion avec le ministre du Commerce et de l'Environnement de Nouvelle-Zélande, impérative dans le cadre d'un rapport qui m'a été confiée. Il m'était difficile d'être présente la nuit précédente, à 1h45, pour un vote qui ne concernait pas ma commission permanente. Le 14 septembre, à 23h30, heure à laquelle l'amendement glyphosate était débattu dans l'Hémicycle, je siégeais dans la commission chargée de la loi PACTE, dont je suis membre, et qui étudiais un texte fondamental pour notre économie.""",omc_pa718674,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718674.jpg,La République en marche,,,LREM,,Ain,3e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Olivia Gregoire,Pas de réponse.,omc_pa721764,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721764.jpg,La République en marche,,,LREM,,Paris,12e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Olivier Becht,"""Le 28 mai, j'étais en mission au 1er régiment d'hélicoptères de Phalsbourg dans le cadre de la mission sur la numérisation des armées dont je suis le rapporteur au sein de la commission de la défense nationale et des forces armées. Déplacement programmé de longue date et rapport à rendre début juin donc pas reportable. Le 14 septembre, j'étais en Alsace où j'accueillais la ministre Jacqueline Gourault dans le cadre de la mission sur l'avenir institutionnel de l'Alsace. Sujet sensible pour tous les citoyens alsaciens qui n'ont pas digéré la disparition de leur Région et leur absorption dans le Grand Est. Impossible de ne pas y être.""",omc_pa642935,http://www2.assemblee-nationale.fr/static/tribun/15/photos/642935.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Haut-Rhin,5e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Olivier Damaisin,La raison de mon absence des obligations professionnelles et personnelles. Quand je dis raison professionnelle cela veut dire rdv et réunions en circonscription.,omc_pa720268,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720268.jpg,La République en marche,,,LREM,,Lot-et-Garonne,3e,,,Contre,Présent,Contre,Absent(e),,,Contre
M.,Olivier Dassault,Pas de réponse.,omc_pa998,http://www2.assemblee-nationale.fr/static/tribun/15/photos/998.jpg,Les Républicains,,,LR,,Oise,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Olivier Falorni,Pas de réponse.,omc_pa605694,http://www2.assemblee-nationale.fr/static/tribun/15/photos/605694.jpg,Libertés et Territoires,,,NI,PRG,Charente-Maritime,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Olivier Faure,"""Ce soir-là, lundi 28 mai, le débat aurait dû s'interrompre à 1 heure. C'est le président de l'Assemblée nationale d'alors, François de Rugy (dont on peut imaginer la gêne sur le sujet pour l'ancien écologiste qu'il fût), qui avait décidé de prolonger la séance pour une raison évidente : donner le moins d'échos possibles à ce débat. Nul doute par ailleurs que même si nous avions été plus nombreux, la majorité aurait fait en sorte d'être… majoritaire.""",omc_pa609332,http://www2.assemblee-nationale.fr/static/tribun/15/photos/609332.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,,Seine-et-Marne,11e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pour
M.,Olivier Gaillard,"""Je n'ai pu être présent dans l'Hémicycle lors du vote car les 13 et 14 septembre, j'étais retenu par le séminaire de rentrée de l'Institut des hautes études de la défense nationale à Tignes, en tant qu'auditeur des sessions nationales (2018-2019) exerçant à l'Assemblée la responsabilité de rapporteur spécial du budget opérationnel de la défense à chaque exercice budgétaire.""",omc_pa719480,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719480.jpg,La République en marche,,,LREM,,Gard,5e,,,Contre,Présent,Contre,Absent(e),,,Pour
M.,Olivier Marleix,Pas de réponse.,omc_pa606098,http://www2.assemblee-nationale.fr/static/tribun/15/photos/606098.jpg,Les Républicains,,,LR,,Eure-et-Loir,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Olivier Serva,Pas de réponse.,omc_pa720960,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720960.jpg,La République en marche,,,LREM,,Guadeloupe,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
